mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,19.298791885375977,15.594244003295898,42.09303855895996
mps-uncap,0.9,27.071356773376465,22.899746894836426,61.01119518280029
mps-uncap,1.0,86.85195446014404,65.25850296020508,271.53706550598145
mps-uncap,0.5,7.9498291015625,3.307819366455078,22.124528884887695
mps-uncap,0.6,10.584592819213867,6.007909774780273,24.106264114379883
mps-uncap,0.7,13.509750366210938,11.510610580444336,32.40799903869629
mps-uncap,0.1,7.649421691894531,3.1565427780151367,20.291566848754883
mps-uncap,0.2,7.763862609863281,3.226041793823242,20.395517349243164
mps-uncap,0.3,7.852792739868164,3.2356977462768555,20.90930938720703
mps-uncap,0.4,7.774233818054199,3.2973289489746094,21.510839462280273
