mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,38.022756576538086,29.19483184814453,124.21846389770513
mps-uncap,0.9,66.60335063934326,55.93008995056153,140.4450654983521
mps-uncap,1.0,320.5322742462158,233.42313766479495,1024.754762649536
mps-uncap,0.5,7.011985778808613,5.776381492614746,28.96599769592285
mps-uncap,0.6,11.805558204650891,10.647583007812504,35.158395767211914
mps-uncap,0.7,16.993951797485355,18.22364330291748,64.96343612670898
mps-uncap,0.1,0.07138252258300783,0.07224082946777344,0.07314682006835938
mps-uncap,0.2,0.07140636444091797,0.07224082946777344,8.181571960449228
mps-uncap,0.3,2.0380973815917987,0.07271766662597656,15.13943672180177
mps-uncap,0.4,3.8365125656127925,2.0715713500976562,18.735218048095707
