mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,2.8197765350341797,2.3398399353027344,20.359039306640625
mps-uncap,0.9,2.8667449951171875,2.3245811462402344,20.29561996459961
mps-uncap,1.0,2.784252166748047,2.3581981658935547,20.313262939453125
mps-uncap,0.5,2.877950668334961,2.3453235626220703,20.206451416015625
mps-uncap,0.6,2.8624534606933594,2.34222412109375,20.22242546081543
mps-uncap,0.7,2.8371810913085938,2.3326873779296875,20.288705825805664
mps-uncap,0.1,3.282785415649414,2.342700958251953,20.189762115478516
mps-uncap,0.2,2.8879642486572266,2.345561981201172,20.148515701293945
mps-uncap,0.3,2.9311180114746094,2.330303192138672,20.15542984008789
mps-uncap,0.4,2.9473304748535156,2.3529529571533203,20.20096778869629
