mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,56.17570877075195,43.02358627319336,148.01568984985352
mps-uncap,0.9,88.29064369201663,70.18482685089111,164.8244857788086
mps-uncap,1.0,342.74032115936285,250.34298896789554,1049.0925312042234
mps-uncap,0.5,22.54180908203125,19.199657440185547,52.38928794860839
mps-uncap,0.6,25.765395164489753,23.072004318237312,57.91926383972168
mps-uncap,0.7,33.24923515319824,32.23717212677002,88.4636640548706
mps-uncap,0.1,9.003114700317404,3.725004196166993,21.342754364013672
mps-uncap,0.2,14.467000961303711,11.874198913574219,28.695154190063484
mps-uncap,0.3,18.65339279174805,14.323973655700682,36.03830337524414
mps-uncap,0.4,20.391225814819336,16.970348358154293,40.17276763916016
