mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,0.057220458984375,0.05698204040527344,18.976449966430664
mps-uncap,0.9,10.259628295898438,9.007811546325684,37.08386421203613
mps-uncap,1.0,63.22813034057617,50.057411193847656,246.79994583129883
mps-uncap,0.5,0.05125999450683594,0.0457763671875,0.05817413330078125
mps-uncap,0.6,0.04887580871582031,0.04673004150390625,1.699686050415039
mps-uncap,0.7,0.04744529724121094,0.048160552978515625,9.737133979797363
mps-uncap,0.1,0.06270408630371094,0.06175041198730469,0.06008148193359375
mps-uncap,0.2,0.05924701690673828,0.056743621826171875,0.06103515625
mps-uncap,0.3,0.057697296142578125,0.052928924560546875,0.060558319091796875
mps-uncap,0.4,0.05340576171875,0.05125999450683594,0.06008148193359375
