mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,157.42802619934193,90.85867404937733,320.9451961517334
mps-uncap,0.9,147.28320121765145,136.5785002708426,298.0801129341122
mps-uncap,1.0,475.5593061447144,519.3672037124634,1438.7550640106201
mps-uncap,0.5,40.546221733093226,35.076289176940854,89.77015495300284
mps-uncap,0.6,51.35486841201781,46.363477706909144,98.09103012084957
mps-uncap,0.7,67.66584396362308,63.42347145080553,178.54079246520996
mps-uncap,0.1,20.0079345703125,18.30051898956298,37.17361450195307
mps-uncap,0.2,23.640441894531236,19.130611419677734,44.057645797729464
mps-uncap,0.3,27.249279022216797,20.581548213958733,56.20299339294433
mps-uncap,0.4,34.485831260681145,27.34224319458008,60.335698127746525
