mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,2.758502960205078,2.327442169189453,20.321369171142578
mps-uncap,0.9,2.8104782104492188,2.3124217987060547,20.25890350341797
mps-uncap,1.0,2.7244091033935547,2.3376941680908203,20.28632164001465
mps-uncap,0.5,2.803802490234375,2.2974014282226562,20.17807960510254
mps-uncap,0.6,2.801179885864258,2.330303192138672,20.180702209472656
mps-uncap,0.7,2.7740001678466797,2.3148059844970703,20.249128341674805
mps-uncap,0.1,3.255128860473633,2.304553985595703,20.15399932861328
mps-uncap,0.2,2.875804901123047,2.329111099243164,20.125389099121094
mps-uncap,0.3,2.901315689086914,2.306699752807617,20.13111114501953
mps-uncap,0.4,2.8722286224365234,2.338886260986328,20.151376724243164
