mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,24.05691146850586,20.468950271606445,24.52559471130371
mps-uncap,0.9,24.590182304382324,21.149921417236328,24.8260498046875
mps-uncap,1.0,25.09756088256836,21.796560287475586,25.1861572265625
mps-uncap,0.5,20.323610305786136,17.287755012512207,22.965478897094727
mps-uncap,0.6,21.497821807861328,18.129539489746094,23.45561981201172
mps-uncap,0.7,22.032308578491214,19.65031623840332,23.90916347503662
mps-uncap,0.1,8.355665206909181,3.5266399383544926,20.95770835876465
mps-uncap,0.2,12.333273887634277,10.56528091430664,21.360349655151367
mps-uncap,0.3,17.492341995239283,13.685870170593262,21.822738647460938
mps-uncap,0.4,19.39864158630371,15.493535995483397,22.304439544677734
