mode,load,0_vgg16-2,1_mobilenet_v3_large-16,2_resnet18-2
mps-uncap,1.0,2.9134750366210938,5.66411018371582,1.8935203552246094
mig,1.0,4.059791564941406,7.904052734375,2.031087875366211
