mode,load,0_vgg16-2,1_mobilenet_v3_large-16,2_resnet18-2
mps-uncap,1.0,3.48663330078125,6.83283805847168,2.6559829711914062
mig,1.0,4.149436950683594,8.289098739624023,2.0716190338134766
