mode,load,0_vgg16-2,1_mobilenet_v3_large-16,2_resnet18-2
mps-uncap,1.0,3.4868717193603516,6.833076477050781,2.6559829711914062
mig,1.0,4.149675369262695,8.289098739624023,2.071857452392578
