mode,load,0_vgg16-2,1_mobilenet_v3_large-16,2_resnet18-2
mps-uncap,1.0,2.9137134552001953,5.66411018371582,1.893758773803711
mig,1.0,4.060029983520508,7.904529571533203,2.0313262939453125
