mode,load,0_vgg16-2,1_mobilenet_v3_large-16,2_resnet18-2
mps-uncap,1.0,4.460701942443846,7.591152191162108,3.8340091705322266
mig,1.0,4.5146942138671875,9.598255157470703,2.3386478424072266
