mode,load,0_vgg16-2,1_mobilenet_v3_large-16,2_resnet18-2
mps-uncap,1.0,4.460399150848388,7.591009140014647,3.833770751953125
mig,1.0,4.514505863189697,9.598016738891602,2.33828067779541
