mode,load,0_alexnet-32,1_efficientnet_b5-16,2_vgg16-8
mps-uncap,1.0,0.00667572021484375,0.000476837158203125,0.00286102294921875
mig,1.0,0.003337860107421875,0.000476837158203125,0.000476837158203125
