mode,load,0_alexnet-32,1_efficientnet_b5-16,2_vgg16-8
mps-uncap,1.0,5285.583658260196,248.35426259569232,771.1380294732917
mig,1.0,6392.183719874058,295.09557779563227,403.9290268437571
