mode,load,0_vgg13-32,1_mobilenet_v2-4,2_resnet152-32
mps-uncap,1.0,19.185781478881836,4.099130630493164,94.74349021911621
mig,1.0,34.66653823852539,3.965616226196289,95.76869010925293
