mode,load,0_vgg13-32,1_mobilenet_v2-4,2_resnet152-32
mps-uncap,1.0,20.507335662841797,22.769689559936523,126.74999237060547
mig,1.0,35.57777404785156,4.00996208190918,96.41218185424805
