mode,load,0_vgg13-32,1_mobilenet_v2-4,2_resnet152-32
mps-uncap,1.0,25.529344081878662,37.83138275146484,133.58673572540283
mig,1.0,38.007893562316895,4.265491962432861,99.181227684021
