mode,load,0_vgg13-32,1_mobilenet_v2-4,2_resnet152-32
mps-uncap,1.0,25.529470443725586,37.83162117004394,133.58683586120603
mig,1.0,38.008131980895996,4.265730381011963,99.18133020401001
