mode,load,0_vgg13-32,1_mobilenet_v2-4,2_resnet152-32
mps-uncap,1.0,30.063390731811523,39.61610794067383,140.07139205932617
mig,1.0,40.2979850769043,10.197639465332031,101.53961181640625
