mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_efficientnet_b5-32,3_efficientnet_b5-32
mig,0.1,103.23691368103027,101.93324089050293,103.41238975524902,201.69448852539062
mig,0.2,101.03678703308105,101.52101516723633,101.69148445129395,201.23863220214844
mig,0.3,101.05443000793457,101.35579109191895,101.46951675415039,200.74915885925293
mig,0.4,101.3798713684082,101.23109817504883,101.43876075744629,200.06227493286133
mig,0.5,101.19342803955078,101.31120681762695,101.5167236328125,199.6908187866211
mig,0.6,101.16314888000488,101.37724876403809,101.43280029296875,200.09136199951172
mig,0.7,101.31192207336426,101.37438774108887,101.5024185180664,200.75058937072754
mig,0.8,101.94921493530273,101.24707221984863,101.70769691467285,200.87957382202148
mig,0.9,101.68719291687012,102.16712951660156,102.3702621459961,201.48730278015137
mig,1.0,101.93443298339844,102.9825210571289,102.19073295593262,201.7073631286621
