mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_efficientnet_b5-32,3_efficientnet_b5-32
mig,0.1,158.65588188171387,109.18986797332764,113.86580467224124,202.9658555984497
mig,0.2,195.13645172119143,146.0350751876831,195.3868865966797,349.73955154418945
mig,0.3,191.4581775665283,252.74302959442142,204.00371551513675,394.6647882461548
mig,0.4,265.1219844818115,200.92613697052002,269.67213153839117,448.4665393829346
mig,0.5,246.94743156433105,332.7990293502809,214.53952789306643,638.7759447097775
mig,0.6,417.76609420776384,345.6912040710449,561.9966983795166,640.8356666564941
mig,0.7,572.0308542251588,525.0116348266602,715.9838676452637,682.7030658721925
mig,0.8,823.5262393951416,1238.2219791412354,1359.4203233718874,1371.877861022949
mig,0.9,2262.70489692688,1715.3888463974004,3973.225212097168,4020.7535266876225
mig,1.0,4980.4443359375,6271.193885803223,6156.662940979004,5272.349333763123
