mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_efficientnet_b5-32,3_efficientnet_b5-32
mig,0.1,190.51666259765625,201.7431616783142,212.03160285949693,205.2040433883667
mig,0.2,282.11829185485846,209.37267541885356,291.45798683166464,460.6156826019286
mig,0.3,290.0498700141907,469.69750881195097,380.62176227569586,526.2676191329956
mig,0.4,397.87901163101196,292.4021959304809,411.28432989120483,548.9131021499634
mig,0.5,350.4873752593994,739.0410566329961,343.9475822448731,1064.9694895744321
mig,0.6,1213.745622634888,540.4915809631348,819.2517757415773,965.3134059906005
mig,0.7,766.9315624237056,989.0554285049437,967.7824974060059,1021.7498874664306
mig,0.8,1075.9847259521482,1525.7402157783508,2129.738020896912,1899.5389986038208
mig,0.9,2572.584195137024,2088.4238624572754,4459.274311065675,4524.561462402344
mig,1.0,5819.27170753479,6740.176424980164,6563.681106567384,5736.0434770584125
