mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_efficientnet_b5-32,3_efficientnet_b5-32
mig,0.1,190.72937965393066,202.042818069458,227.4324893951416,205.6117057800293
mig,0.2,305.3145408630371,276.36003494262695,309.7043037414551,520.8742618560791
mig,0.3,309.79180335998535,483.17480087280273,419.400691986084,537.1842384338379
mig,0.4,490.3273582458496,335.57891845703125,533.6160659790039,555.992603302002
mig,0.5,439.2108917236328,811.2881183624268,417.79541969299316,1274.014949798584
mig,0.6,1321.9363689422607,744.9254989624023,889.0233039855957,1052.8473854064941
mig,0.7,851.4759540557861,1087.134599685669,1023.7481594085693,1076.7295360565186
mig,0.8,1154.5045375823975,1745.6598281860352,2303.5995960235596,1918.6267852783203
mig,0.9,2671.773910522461,2180.466890335083,4620.931386947632,4542.475938796997
mig,1.0,5963.780641555786,6813.807725906372,6758.392095565796,5914.902448654175
