mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_efficientnet_b5-32,3_efficientnet_b5-32
mig,0.1,103.2860279083252,101.95708274841309,103.44195365905762,201.72715187072754
mig,0.2,103.07669639587402,101.55177116394043,101.70674324035645,201.25484466552734
mig,0.3,101.07111930847168,101.55820846557617,101.49550437927246,200.7746696472168
mig,0.4,101.39751434326172,101.80211067199707,102.66399383544922,200.09374618530273
mig,0.5,101.33910179138184,101.33099555969238,101.64761543273926,199.79286193847656
mig,0.6,101.26686096191406,101.56702995300293,101.67956352233887,200.49357414245605
mig,0.7,101.66549682617188,101.74179077148438,102.03409194946289,201.08580589294434
mig,0.8,102.13232040405273,102.51235961914062,101.79328918457031,201.4749050140381
mig,0.9,101.78256034851074,102.1885871887207,111.1598014831543,202.12864875793457
mig,1.0,104.5694351196289,105.2544116973877,103.79362106323242,205.4271697998047
