mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_efficientnet_b5-32,3_efficientnet_b5-32
mig,0.1,87.41974830627441,98.7093448638916,123.38972091674805,0.06008148193359375
mig,0.2,200.99139213562012,172.71780967712402,204.47492599487305,318.5091018676758
mig,0.3,206.39514923095703,379.55451011657715,315.29760360717773,335.1140022277832
mig,0.4,385.72025299072266,231.80842399597168,428.7290573120117,353.9714813232422
mig,0.5,335.21461486816406,707.8490257263184,312.78347969055176,1070.1243877410889
mig,0.6,1217.7519798278809,641.2887573242188,781.0301780700684,850.7018089294434
mig,0.7,746.8535900115967,984.7607612609863,919.6159839630127,872.8764057159424
mig,0.8,1050.6200790405273,1640.5401229858398,2197.8225708007812,1712.8396034240723
mig,0.9,2566.3368701934814,2074.1612911224365,4514.540910720825,4339.414358139038
mig,1.0,5857.815265655518,6709.490537643433,6654.326677322388,5708.653450012207
