mode,load,0_efficientnet_b5-32,1_efficientnet_b5-32,2_efficientnet_b5-32,3_efficientnet_b5-32
mig,0.1,104.26902770996094,105.8264970779419,104.79955673217773,202.9235601425171
mig,0.2,105.51657676696779,104.96556758880615,105.48710823059082,203.51338386535645
mig,0.3,104.88190650939941,104.85503673553467,104.9619197845459,203.73570919036865
mig,0.4,104.84864711761475,105.68277835845947,105.14142513275148,203.8316249847412
mig,0.5,105.31201362609863,105.1659345626831,105.99355697631836,204.3825626373291
mig,0.6,105.26933670043945,105.30996322631836,105.27575016021729,204.80124950408936
mig,0.7,106.68473243713379,106.00676536560059,106.7667007446289,205.4615020751953
mig,0.8,107.59425163269043,107.41300582885742,107.67104625701904,207.22544193267822
mig,0.9,109.64970588684082,109.78751182556152,109.72306728363037,207.26158618927002
mig,1.0,106.65006637573242,106.82084560394287,106.72945976257324,207.89339542388916
