mode,load,0_densenet121-4,1_densenet169-4,2_vgg11-4
mps-uncap,0.8,0.010728836059570312,0.010251998901367188,0.0073909759521484375
mps-uncap,0.9,0.011205673217773438,0.01239776611328125,0.0073909759521484375
mps-uncap,1.0,0.011444091796875,0.012159347534179688,0.008344650268554688
mps-uncap,0.5,0.0095367431640625,0.011920928955078125,0.009775161743164062
mps-uncap,0.6,0.010013580322265625,0.011682510375976562,0.008344650268554688
mps-uncap,0.7,0.011444091796875,0.0095367431640625,0.0073909759521484375
mps-uncap,0.1,0.012636184692382812,0.014066696166992188,0.010013580322265625
mps-uncap,0.2,0.012636184692382812,0.012874603271484375,0.009775161743164062
mps-uncap,0.3,0.011920928955078125,0.012874603271484375,0.00858306884765625
mps-uncap,0.4,0.0095367431640625,0.011920928955078125,0.010251998901367188
