mode,load,0_densenet121-4,1_densenet169-4,2_vgg11-4
mps-uncap,0.8,12.017178535461426,15.478849411010742,2.6554584503173837
mps-uncap,0.9,12.815093994140625,17.81628131866455,2.714681625366211
mps-uncap,1.0,12.9589319229126,16.69001579284668,2.8569698333740234
mps-uncap,0.5,12.697935104370117,17.37685203552246,2.483820915222168
mps-uncap,0.6,11.882305145263672,16.48972034454346,2.498102188110352
mps-uncap,0.7,11.320734024047852,15.902137756347654,2.574801445007324
mps-uncap,0.1,17.287015914916992,24.24020767211914,2.1720886230468754
mps-uncap,0.2,17.124152183532715,23.243021965026855,2.28118896484375
mps-uncap,0.3,16.522765159606934,18.473386764526367,2.3681640625
mps-uncap,0.4,15.808820724487305,17.94097423553467,2.434706687927247
