mode,load,0_densenet121-4,1_densenet169-4,2_vgg11-4
mps-uncap,0.8,87.72063255310059,122.82586097717285,31.67271614074707
mps-uncap,0.9,142.5647735595703,161.79943084716797,68.88651847839355
mps-uncap,1.0,432.1134090423584,549.4678020477295,167.72007942199707
mps-uncap,0.5,43.83993148803711,74.80430603027344,13.142824172973633
mps-uncap,0.6,48.654794692993164,78.62544059753418,17.56882667541504
mps-uncap,0.7,66.2539005279541,81.48860931396484,18.48125457763672
mps-uncap,0.1,34.56616401672363,45.5172061920166,4.829883575439453
mps-uncap,0.2,56.36000633239746,50.97007751464844,6.58416748046875
mps-uncap,0.3,39.81423377990723,48.8128662109375,11.135339736938477
mps-uncap,0.4,44.908761978149414,52.99186706542969,13.872146606445312
