mode,load,0_densenet121-4,1_densenet169-4,2_vgg11-4
mps-uncap,0.8,29.526042938232422,43.38762760162354,9.683227539062502
mps-uncap,0.9,54.02565002441408,85.40542125701903,24.457025527954112
mps-uncap,1.0,176.2225866317749,385.9511375427246,116.34485721588135
mps-uncap,0.5,21.372461318969727,27.065849304199226,4.645299911499023
mps-uncap,0.6,21.05271816253662,27.746772766113292,5.578899383544923
mps-uncap,0.7,22.922992706298835,30.243730545043956,6.7414045333862305
mps-uncap,0.1,19.459128379821777,25.292730331420902,2.3392915725708026
mps-uncap,0.2,22.43800163269044,28.60925197601319,2.754688262939453
mps-uncap,0.3,22.90332317352295,27.250051498413086,3.455638885498047
mps-uncap,0.4,22.765231132507328,26.123809814453136,3.905820846557618
