mode,load,0_densenet121-4,1_densenet169-4,2_vgg11-4
mps-uncap,0.8,9.538054466247559,12.729406356811523,2.2351741790771484
mps-uncap,0.9,10.96034049987793,15.293359756469727,2.321958541870117
mps-uncap,1.0,12.186884880065918,15.862345695495605,2.4864673614501953
mps-uncap,0.5,9.6435546875,12.428760528564453,2.086162567138672
mps-uncap,0.6,8.95547866821289,12.224555015563965,2.114534378051758
mps-uncap,0.7,8.747577667236328,12.421846389770508,2.1615028381347656
mps-uncap,0.1,16.428589820861816,20.073890686035156,1.959681510925293
mps-uncap,0.2,15.926837921142578,17.28034019470215,1.9526481628417969
mps-uncap,0.3,12.512803077697754,16.407251358032227,1.983642578125
mps-uncap,0.4,11.424064636230469,15.542864799499512,2.0513534545898438
