mode,load,0_mobilenet_v3_large-2,1_resnet50-2,2_vgg13-16
mps-uncap,0.8,116.180419921875,107.13315010070801,198.95648956298828
mps-uncap,0.9,449.66888427734375,223.4487533569336,638.5114192962646
mps-uncap,1.0,275.3026485443115,594.8348045349121,7205.582618713379
mps-uncap,0.5,33.92148017883301,51.961660385131836,68.46427917480469
mps-uncap,0.6,65.11831283569336,55.96137046813965,109.8318099975586
mps-uncap,0.7,76.61128044128418,85.30664443969727,129.71138954162598
mps-uncap,0.1,30.26294708251953,27.373552322387695,34.409523010253906
mps-uncap,0.2,33.612728118896484,36.45062446594238,29.648780822753906
mps-uncap,0.3,39.47281837463379,40.221214294433594,40.430545806884766
mps-uncap,0.4,38.58494758605957,46.544790267944336,56.545257568359375
