mode,load,0_mobilenet_v3_large-2,1_resnet50-2,2_vgg13-16
mps-uncap,0.8,105.78155517578125,93.37687492370605,189.56851959228516
mps-uncap,0.9,434.8735809326172,207.44585990905762,628.5450458526611
mps-uncap,1.0,265.09714126586914,577.4297714233398,7195.937871932983
mps-uncap,0.5,25.191068649291992,38.829803466796875,58.687448501586914
mps-uncap,0.6,54.866790771484375,44.52347755432129,100.00419616699219
mps-uncap,0.7,69.20289993286133,71.94375991821289,118.85547637939453
mps-uncap,0.1,15.026569366455078,17.81177520751953,22.6590633392334
mps-uncap,0.2,24.288415908813477,23.345470428466797,20.890474319458008
mps-uncap,0.3,31.146764755249023,33.690452575683594,31.67867660522461
mps-uncap,0.4,32.0124626159668,36.10634803771973,47.62101173400879
