mode,load,0_mobilenet_v3_large-2,1_resnet50-2,2_vgg13-16
mps-uncap,0.8,77.81919479370124,67.77334213256836,138.55468988418568
mps-uncap,0.9,366.1137104034423,131.78135871887196,609.0503931045533
mps-uncap,1.0,181.63172245025487,522.1286225318909,7012.44518995285
mps-uncap,0.5,25.855269432067853,29.607772827148438,40.66898345947264
mps-uncap,0.6,35.63642024993895,35.725545883178796,63.18519115448003
mps-uncap,0.7,43.62092256546016,55.196781158447266,103.96527528762819
mps-uncap,0.1,23.541278839111353,21.434373855590817,24.78632211685179
mps-uncap,0.2,29.472596645355203,25.4306674003601,24.066672325134206
mps-uncap,0.3,30.119042396545403,25.084805488586404,25.108613967895508
mps-uncap,0.4,27.386636734008828,26.524190902709957,32.92905330657959
