mode,load,0_mobilenet_v3_large-2,1_resnet50-2,2_vgg13-16
mps-uncap,0.8,4.750728607177734,4.705667495727539,8.550405502319336
mps-uncap,0.9,4.766702651977539,4.59599494934082,8.570671081542969
mps-uncap,1.0,4.999876022338867,11.789083480834961,9.269237518310547
mps-uncap,0.5,4.791498184204102,4.605770111083984,8.331537246704102
mps-uncap,0.6,4.755973815917969,4.686594009399414,8.345842361450195
mps-uncap,0.7,4.8503875732421875,4.641294479370117,8.487939834594727
mps-uncap,0.1,5.2967071533203125,5.467891693115234,8.500337600708008
mps-uncap,0.2,4.802227020263672,4.742622375488281,8.361101150512695
mps-uncap,0.3,4.782438278198242,4.653215408325195,8.353471755981445
mps-uncap,0.4,4.830360412597656,4.657506942749023,8.330106735229492
