mode,load,0_mobilenet_v3_large-2,1_resnet50-2,2_vgg13-16
mps-uncap,0.8,6.305932998657227,2.566099166870117,18.84150505065918
mps-uncap,0.9,31.636953353881836,10.992288589477539,285.56036949157715
mps-uncap,1.0,24.78623390197754,165.86554050445557,3692.1662092208862
mps-uncap,0.5,0.024557113647460938,0.024080276489257812,0.6785392761230469
mps-uncap,0.6,0.025033950805664062,0.023603439331054688,4.560351371765137
mps-uncap,0.7,0.028848648071289062,0.021219253540039062,10.248303413391113
mps-uncap,0.1,0.04220008850097656,0.04100799560546875,0.04029273986816406
mps-uncap,0.2,0.03147125244140625,0.03170967102050781,0.0286102294921875
mps-uncap,0.3,0.030517578125,0.0286102294921875,0.02765655517578125
mps-uncap,0.4,0.02765655517578125,0.026464462280273438,0.026941299438476562
