mode,load,0_mobilenet_v3_large-2,1_resnet50-2,2_vgg13-16
mps-uncap,0.8,9.992718696594238,11.218547821044922,9.57179069519043
mps-uncap,0.9,10.756969451904297,11.996269226074219,9.758234024047852
mps-uncap,1.0,9.877204895019531,15.134930610656738,9.806036949157715
mps-uncap,0.5,7.951855659484863,8.824825286865234,9.070396423339844
mps-uncap,0.6,8.428573608398438,9.578466415405273,9.245634078979492
mps-uncap,0.7,8.821725845336914,11.778116226196289,9.538650512695312
mps-uncap,0.1,11.43026351928711,11.18612289428711,9.685993194580078
mps-uncap,0.2,11.198997497558594,10.878682136535645,9.111642837524414
mps-uncap,0.3,10.656595230102539,10.624289512634277,8.908510208129883
mps-uncap,0.4,8.852005004882812,9.865999221801758,9.3764066696167
