mode,load,0_mobilenet_v3_large-2,1_resnet50-2,2_vgg13-16
mps-uncap,0.8,67.55616664886476,55.22263050079346,128.51446390151978
mps-uncap,0.9,353.1527423858634,118.74745368957517,599.2436408996583
mps-uncap,1.0,171.91308975219675,507.45916604995733,7002.323234081267
mps-uncap,0.5,17.144939899444577,20.90907096862793,31.16705894470206
mps-uncap,0.6,26.86587333679197,26.462268829345728,53.4959673881532
mps-uncap,0.7,35.12764692306518,41.41125679016109,93.87644767761238
mps-uncap,0.1,11.377577781677259,10.119943618774412,12.071413993835415
mps-uncap,0.2,18.6453366279602,13.868827819824215,14.773068428039519
mps-uncap,0.3,19.947543144226067,13.97787094116209,15.684895515441877
mps-uncap,0.4,19.061894416809146,15.432596206665039,23.17439079284665
