mode,load,0_vgg11-16,1_alexnet-4,2_efficientnet_b6-2
mps-uncap,1.0,7.387638092041016,2.548694610595703,44.49176788330078
mig,1.0,12.928485870361328,1.7261505126953125,17.35210418701172
