mode,load,0_vgg11-16,1_alexnet-4,2_efficientnet_b6-2
mps-uncap,1.0,7.6900482177734375,5.223989486694336,46.55289649963379
mig,1.0,13.320446014404297,1.8725395202636719,17.66490936279297
