mode,load,0_vgg11-16,1_alexnet-4,2_efficientnet_b6-2
mps-uncap,1.0,7.689905166625977,5.223989486694336,46.55289649963379
mig,1.0,13.320207595825195,1.8725395202636719,17.664670944213867
