mode,load,0_vgg11-16,1_alexnet-4,2_efficientnet_b6-2
mps-uncap,1.0,18.314599990844727,12.805461883544922,49.863338470458984
mig,1.0,22.882938385009766,16.826868057250977,25.874614715576172
