mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-8,3_resnet34-32
mps-uncap,1.0,17.208576202392578,16.368865966796875,14.056682586669922,18.75591278076172
