mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-8,3_resnet34-32
mps-uncap,1.0,17.208576202392578,16.368865966796875,14.057159423828125,18.75615119934082
