mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-8,3_resnet34-32
mps-uncap,1.0,15.970623493194582,15.731868743896483,13.101053237915037,17.577803134918213
