mode,load,0_alexnet-8,1_alexnet-8,2_alexnet-8,3_alexnet-8
mig,0.1,0.01239776611328125,0.011920928955078125,0.012636184692382812,0.012636184692382812
mig,0.2,0.01239776611328125,0.011682510375976562,0.011444091796875,0.011205673217773438
mig,0.3,0.009298324584960938,0.0095367431640625,0.0095367431640625,0.010251998901367188
mig,0.4,0.009059906005859375,0.009298324584960938,0.0095367431640625,0.009059906005859375
mig,0.5,0.008821487426757812,0.009059906005859375,0.009059906005859375,0.009059906005859375
mig,0.6,0.009059906005859375,0.008821487426757812,0.009059906005859375,0.0095367431640625
mig,0.7,0.009059906005859375,0.008821487426757812,0.009059906005859375,0.0095367431640625
mig,0.8,0.008821487426757812,0.009298324584960938,0.009059906005859375,0.009298324584960938
mig,0.9,0.010728836059570312,0.011205673217773438,0.011444091796875,0.011444091796875
mig,1.0,0.012159347534179688,0.010967254638671875,0.011444091796875,0.011920928955078125
