mode,load,0_alexnet-8,1_alexnet-8,2_alexnet-8,3_alexnet-8
mig,0.1,3.62442970275879,3.2837390899658203,3.8340187072754035,6.394386291503906
mig,0.2,6.452775001525857,6.047861576080328,6.277484893798819,8.680334091186543
mig,0.3,8.666257858276326,8.135068416595463,7.598574161529536,11.618757247924801
mig,0.4,9.554128646850609,11.872005462646472,9.472112655639643,17.3256492614746
mig,0.5,13.57213020324707,12.985692024230953,11.976854801177948,20.917940139770508
mig,0.6,16.869592666625973,15.192229747772215,19.295487403869632,28.464472293853877
mig,0.7,25.929317474365252,28.557367324829123,29.073500633239725,55.662689208984595
mig,0.8,44.051384925842285,54.45757150650023,41.242003440856884,68.94110918045047
mig,0.9,166.59191846847526,260.88441371917725,561.4353179931636,1412.9689931869507
mig,1.0,6007.16005563736,6366.092598438264,6139.200766086579,6810.769939422607
