mode,load,0_alexnet-8,1_alexnet-8,2_alexnet-8,3_alexnet-8
mig,0.1,4.5085906982421875,4.425406455993652,4.598546028137207,6.730294227600097
mig,0.2,5.809664726257324,5.800271034240725,5.846977233886717,9.28475856781006
mig,0.3,6.638288497924805,6.59632682800293,6.504940986633301,10.47744750976563
mig,0.4,7.130956649780273,7.26318359375,6.955027580261233,12.556982040405277
mig,0.5,8.934593200683594,8.800601959228516,8.584785461425781,14.477682113647463
mig,0.6,10.930657386779785,10.252833366394043,11.138391494750975,19.474029541015625
mig,0.7,14.024209976196286,17.029333114624027,15.962553024291992,29.37130928039552
mig,0.8,26.599407196044925,34.850764274597175,29.602885246276855,47.29528427124024
mig,0.9,132.01811313629156,228.83448600769043,421.4671611785889,1262.4216079711914
mig,1.0,5477.688193321228,5796.9605922698975,5701.392602920532,6208.4856033325195
