mode,load,0_alexnet-8,1_alexnet-8,2_alexnet-8,3_alexnet-8
mig,0.1,3.7221908569335938,3.628373146057129,3.688645362854004,5.97841739654541
mig,0.2,3.8553476333618164,3.8613796234130864,3.8724899291992188,6.114912033081055
mig,0.3,3.851795196533203,3.8617849349975586,3.9116621017456055,6.16765022277832
mig,0.4,3.6390066146850586,3.662586212158203,3.6718130111694336,5.958795547485352
mig,0.5,3.322553634643555,3.2948493957519522,3.253650665283203,5.6060791015625036
mig,0.6,2.9369592666625977,2.9449462890625,2.9501914978027344,5.168318748474121
mig,0.7,2.8356075286865234,2.8560400009155273,2.856755256652832,4.997968673706055
mig,0.8,2.833843231201172,2.8464794158935547,2.8617382049560547,4.997014999389648
mig,0.9,2.8558015823364262,2.880382537841797,2.8922557830810547,5.002021789550781
mig,1.0,2.823352813720703,2.853870391845703,2.862691879272461,5.000591278076172
