mode,load,0_alexnet-8,1_alexnet-8,2_alexnet-8,3_alexnet-8
mig,0.1,6.9285011291503915,6.701648235321045,7.067644596099856,12.013411521911621
mig,0.2,9.658694267272947,9.522135257720947,9.52634811401367,14.251372814178472
mig,0.3,12.008810043334945,11.439704895019537,11.056308746337882,17.346220016479474
mig,0.4,12.857887744903572,15.093803405761705,12.635340690612791,22.34917640686033
mig,0.5,16.38539314270017,16.05450630187988,14.78750467300415,25.87979316711426
mig,0.6,19.702184200286858,17.856082916259766,21.91391468048096,33.30869674682618
mig,0.7,28.51129531860354,31.272857189178467,31.763427257537828,60.754861831665075
mig,0.8,46.65264129638672,57.04122304916373,43.88442039489733,73.86781692504888
mig,0.9,169.28801298141465,263.4936761856079,564.382767677307,1417.8380489349365
mig,1.0,6009.858891963959,6368.713319301605,6141.7833733558655,6815.628719329834
