mode,load,0_alexnet-8,1_alexnet-8,2_alexnet-8,3_alexnet-8
mig,0.1,1.0287284851074219,0.9107589721679688,1.19051933288575,1.113796234130859
mig,0.2,2.470254898071289,2.4868249893188485,2.54378318786621,3.85727882385254
mig,0.3,3.3713817596435547,3.299593925476074,3.207945823669433,5.0279140472412145
mig,0.4,4.129815101623536,4.261016845703125,3.92591953277588,7.587671279907227
mig,0.5,6.079626083374026,5.899333953857422,5.73728084564209,9.547233581542969
mig,0.6,8.229970932006836,7.490539550781248,8.35614204406738,14.528393745422363
mig,0.7,11.39397621154785,14.327168464660646,13.287067413330078,24.46107864379883
mig,0.8,23.918008804321296,32.205009460449226,26.905536651611328,42.41535663604736
mig,0.9,129.3210744857789,226.16782188415527,418.83378028869635,1257.5478553771973
mig,1.0,5475.131726264954,5794.34061050415,5698.666048049927,6203.7107944488525
