mode,load,0_alexnet-8,1_alexnet-8,2_alexnet-8,3_alexnet-8
mig,0.1,3.237485885620117,3.1728744506835938,3.1986236572265625,5.43057918548584
mig,0.2,3.2339096069335938,3.247976303100586,3.269314765930176,5.531191825866699
mig,0.3,3.2806396484375,3.2891035079956055,3.329157829284668,5.671501159667969
mig,0.4,3.264904022216797,3.3195018768310547,3.2744407653808594,5.899906158447266
mig,0.5,3.7984848022460938,3.8175582885742188,3.7986040115356445,6.58726692199707
mig,0.6,4.588603973388672,4.503011703491211,4.535198211669922,8.252620697021484
mig,0.7,5.413055419921875,6.034255027770996,5.82730770111084,11.180639266967773
mig,0.8,9.92727279663086,10.40947437286377,9.798526763916016,17.43924617767334
mig,0.9,53.82180213928223,122.67136573791504,184.9532127380371,555.2668571472168
mig,1.0,3256.630301475525,3441.8340921401978,3250.9665489196777,3561.145067214966
