mode,load,0_efficientnet_b6-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,0.0400543212890625,18.608570098876953,3.531932830810547
mps-uncap,0.9,74.6161937713623,436.85221672058105,32.154202461242676
mps-uncap,1.0,336.0323905944824,2597.8139638900757,1800.7445335388184
mps-uncap,0.5,0.028014183044433594,0.04112720489501953,0.025510787963867188
mps-uncap,0.6,0.025272369384765625,4.461050033569336,0.02288818359375
mps-uncap,0.7,0.027179718017578125,9.15837287902832,0.023603439331054688
mps-uncap,0.1,0.04553794860839844,0.04124641418457031,0.042438507080078125
mps-uncap,0.2,0.04410743713378906,0.02956390380859375,0.040531158447265625
mps-uncap,0.3,0.041484832763671875,0.028371810913085938,0.036716461181640625
mps-uncap,0.4,0.0400543212890625,0.02765655517578125,0.02765655517578125
