mode,load,0_efficientnet_b6-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,73.40312004089355,32.492637634277344,14.92452621459961
mps-uncap,0.9,162.43290901184082,451.8711566925049,46.82183265686035
mps-uncap,1.0,430.2637577056885,2613.0528450012207,1814.9060010910034
mps-uncap,0.5,26.886343955993652,15.138983726501465,5.713701248168945
mps-uncap,0.6,36.56446933746338,17.912626266479492,8.180618286132812
mps-uncap,0.7,47.574639320373535,22.21667766571045,10.849952697753906
mps-uncap,0.1,32.500505447387695,13.918280601501465,3.5501718521118164
mps-uncap,0.2,32.06300735473633,13.60011100769043,3.5321712493896484
mps-uncap,0.3,29.665231704711914,13.276338577270508,3.4695863723754883
mps-uncap,0.4,27.475595474243164,13.992786407470703,3.978133201599121
