mode,load,0_efficientnet_b6-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,355.31115531921387,222.3033905029297,228.6515235900879
mps-uncap,0.9,897.0775604248047,975.4447937011719,342.3938751220703
mps-uncap,1.0,1544.0082550048828,6257.637500762939,2776.0751247406006
mps-uncap,0.5,136.59048080444336,110.22162437438965,62.27421760559082
mps-uncap,0.6,196.7794895172119,170.77398300170898,62.00408935546875
mps-uncap,0.7,234.2061996459961,161.60845756530762,110.3978157043457
mps-uncap,0.1,53.16042900085449,47.09577560424805,22.315263748168945
mps-uncap,0.2,59.169769287109375,40.01975059509277,22.33099937438965
mps-uncap,0.3,72.15142250061035,48.331260681152344,28.39350700378418
mps-uncap,0.4,66.87402725219727,51.95450782775879,35.974740982055664
