mode,load,0_efficientnet_b6-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,17.291784286499023,10.932445526123047,3.062725067138672
mps-uncap,0.9,18.83220672607422,11.150598526000977,3.1015872955322266
mps-uncap,1.0,18.665313720703125,11.587381362915039,3.215789794921875
mps-uncap,0.5,17.5321102142334,10.62917709350586,3.0705928802490234
mps-uncap,0.6,16.941547393798828,10.658740997314453,3.072500228881836
mps-uncap,0.7,17.409086227416992,10.614633560180664,3.0584335327148438
mps-uncap,0.1,19.52981948852539,10.9100341796875,3.070354461669922
mps-uncap,0.2,17.8375244140625,10.889053344726562,3.090381622314453
mps-uncap,0.3,17.291545867919922,10.653018951416016,3.0698776245117188
mps-uncap,0.4,17.518997192382812,10.549068450927734,3.067493438720703
