mode,load,0_efficientnet_b6-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,172.06408977508545,94.58136558532715,51.294541358947875
mps-uncap,0.9,356.01086616516113,773.0541229248047,165.2987003326416
mps-uncap,1.0,1090.8180236816406,5706.885147094727,2582.145667076111
mps-uncap,0.5,58.60717296600343,33.14385414123535,14.720439910888672
mps-uncap,0.6,78.18722724914551,45.01776695251465,19.477486610412598
mps-uncap,0.7,104.28714752197267,56.58693313598633,26.892828941345222
mps-uncap,0.1,43.20321083068848,19.320917129516605,6.541514396667476
mps-uncap,0.2,41.00732803344726,20.345067977905273,9.319543838500978
mps-uncap,0.3,38.60764503479004,22.769451141357425,11.717534065246591
mps-uncap,0.4,44.472694396972656,25.272464752197266,12.744069099426271
