mode,load,0_efficientnet_b6-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,0.012159347534179688,0.010967254638671875,0.0095367431640625
mps-uncap,0.9,0.01239776611328125,0.011205673217773438,0.011205673217773438
mps-uncap,1.0,0.012636184692382812,0.011682510375976562,0.011682510375976562
mps-uncap,0.5,0.012874603271484375,0.008821487426757812,0.010728836059570312
mps-uncap,0.6,0.011920928955078125,0.011205673217773438,0.009298324584960938
mps-uncap,0.7,0.012159347534179688,0.01049041748046875,0.010728836059570312
mps-uncap,0.1,0.021219253540039062,0.014781951904296875,0.017881393432617188
mps-uncap,0.2,0.01621246337890625,0.011205673217773438,0.014543533325195312
mps-uncap,0.3,0.012636184692382812,0.010967254638671875,0.010967254638671875
mps-uncap,0.4,0.015020370483398438,0.010728836059570312,0.010967254638671875
