mode,load,0_efficientnet_b6-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,308.0795454978947,169.04897689819333,189.50710773468018
mps-uncap,0.9,801.2718105316162,919.0560102462769,312.86908388137823
mps-uncap,1.0,1390.604853630066,6175.039846897125,2681.4650177955627
mps-uncap,0.5,92.28116750717163,73.15361499786361,30.792784690856912
mps-uncap,0.6,131.30137920379624,105.45172214508119,36.226563453674316
mps-uncap,0.7,179.89764690399167,116.68022155761699,63.07293653488156
mps-uncap,0.1,51.10382795333863,33.397712707519545,18.25266838073731
mps-uncap,0.2,53.046307563781745,32.72651195526118,14.675464630126953
mps-uncap,0.3,59.59225654602063,37.006683349609375,17.003986835479736
mps-uncap,0.4,59.00374412536621,39.21733617782593,22.726263999938986
