mode,load,0_efficientnet_b6-8,1_vgg11-32,2_vgg16-4
mps-uncap,0.8,239.00210380554253,153.8260459899902,175.6982231140137
mps-uncap,0.9,710.128321647644,905.0033092498779,297.4877834320069
mps-uncap,1.0,1289.0292263031008,6158.612072467804,2667.202262878418
mps-uncap,0.5,49.256026744842565,59.119219779968084,21.003341674804684
mps-uncap,0.6,65.57346582412717,92.39450931549074,24.4399881362915
mps-uncap,0.7,114.58372592926017,103.26470136642453,49.847133159637394
mps-uncap,0.1,18.22667598724366,16.374859809875538,2.9174256324768133
mps-uncap,0.2,11.245136260986358,19.85992431640622,6.4998626708984375
mps-uncap,0.3,16.435384750366254,23.019447326659957,9.385559558868405
mps-uncap,0.4,25.396680831909183,26.649291515350345,11.952087879180912
