mode,load,0_densenet169-16,1_densenet169-2,2_vgg11-4
mps-uncap,0.8,16.57116413116455,27.07695960998535,4.954338073730469
mps-uncap,0.9,575.6030082702637,297.47962951660156,34.665465354919434
mps-uncap,1.0,3080.6119441986084,2462.7206325531006,2009.1718435287476
mps-uncap,0.5,0.02765655517578125,0.0286102294921875,0.025987625122070312
mps-uncap,0.6,0.0457763671875,2.2695064544677734,0.5500316619873047
mps-uncap,0.7,10.94365119934082,10.84136962890625,1.9173622131347656
mps-uncap,0.1,0.041961669921875,0.041961669921875,0.03981590270996094
mps-uncap,0.2,0.033855438232421875,0.03170967102050781,0.025987625122070312
mps-uncap,0.3,0.032901763916015625,0.029802322387695312,0.02574920654296875
mps-uncap,0.4,0.029325485229492188,0.030279159545898438,0.026702880859375
