mode,load,0_resnet152-32,1_resnet152-8,2_resnet18-8
mps-uncap,0.6,27.819395065307617,13.035058975219727,1.9040107727050781
mig,0.6,55.443525314331055,25.482177734375,4.07719612121582
mps-uncap,0.7,27.213335037231445,13.010501861572266,1.9369125366210938
mig,0.7,55.254220962524414,25.512218475341797,4.116535186767578
mps-uncap,0.8,27.689456939697266,13.04173469543457,1.909017562866211
mig,0.8,55.342674255371094,25.475502014160156,4.082441329956055
mps-uncap,0.9,29.11663055419922,12.932777404785156,1.911163330078125
mig,0.9,55.615901947021484,25.595903396606445,4.14729118347168
mps-uncap,1.0,31.537294387817383,13.262271881103516,1.9237995147705078
mig,1.0,55.8924674987793,25.707244873046875,4.153728485107422
mps-uncap,1.1,38.38372230529785,14.119625091552734,2.438068389892578
mig,1.1,55.60302734375,25.590896606445312,4.204034805297852
mps-uncap,1.2,35.60495376586914,14.249801635742188,2.4514198303222656
mig,1.2,56.17117881774902,25.614500045776367,4.20069694519043
mps-uncap,1.3,32.649993896484375,14.733314514160156,2.4423599243164062
mig,1.3,56.25343322753906,25.737524032592773,4.20069694519043
